Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
None,Ti42 Hf21 Nb21 V16,BCC,LENS(DED),aka T42,reduced elastic modulus,EXP,None,298.0,107000000000.0,870000000.0,Pa,None,10.1007/s12598-024-03153-2
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,tensile yield stress,EXP,strain rate 1e-3,77.0,1141618497.1098201,None,Pa,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,tensile yield stress,EXP,strain rate 1e-3,298.0,1005780346.8208,None,Pa,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,tensile yield stress,EXP,strain rate 1e-3,873.0,598265895.9537569,None,Pa,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,tensile yield stress,EXP,strain rate 1e-3,1073.0,485549132.947977,None,Pa,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,UTS,EXP,strain rate 1e-3,77.0,2187861271.6763,None,Pa,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,UTS,EXP,strain rate 1e-3,298.0,1447976878.61271,None,Pa,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,UTS,EXP,strain rate 1e-3,873.0,823699421.965317,None,Pa,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,UTS,EXP,strain rate 1e-3,1073.0,523121387.28323704,None,Pa,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,tensile ductility,EXP,strain rate 1e-3,77.0,12.4774774775,None,%,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,tensile ductility,EXP,strain rate 1e-3,298.0,21.2612612613,None,%,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,tensile ductility,EXP,strain rate 1e-3,873.0,24.2342342342,None,%,F3a,10.1016/j.actamat.2022.118449
None,Fe41.26 Ni28.2 Co17 Al11 Ta2.5 B0.04,FCC+B2,AAM+H+HR+A+AT,homogenized at 1573K for 1h twice then hot rolled at 1573K with around 25% reduction then cold rolled with 90% reduction then annealed at 1473K for 10min and aged at 873K for 2h,tensile ductility,EXP,strain rate 1e-3,1073.0,22.3873873874,None,%,F3a,10.1016/j.actamat.2022.118449
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile yield stress,EXP,strain rate 1e-3,298.0,944444444.444444,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 1150*C for 60min forming fine grain (FG) structure,tensile yield stress,EXP,strain rate 1e-3,298.0,776353276.353276,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 1300*C for 30min forming coarse grain (CG) structure,tensile yield stress,EXP,strain rate 1e-3,298.0,732193732.193732,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile yield stress,EXP,strain rate 1e-3,1073.0,414529914.529914,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile yield stress,EXP,strain rate 1e-3,1173.0,351851851.851852,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile yield stress,EXP,strain rate 1e-3,1273.0,243589743.589743,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile yield stress,EXP,strain rate 1e-3,1373.0,142450142.450142,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,UTS,EXP,strain rate 1e-3,298.0,1059829059.82905,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 1150*C for 60min forming fine grain (FG) structure,UTS,EXP,strain rate 1e-3,298.0,913105413.105413,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 1300*C for 30min forming coarse grain (CG) structure,UTS,EXP,strain rate 1e-3,298.0,867521367.521367,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,UTS,EXP,strain rate 1e-3,1073.0,538461538.461538,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,UTS,EXP,strain rate 1e-3,1173.0,450142450.14245,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,UTS,EXP,strain rate 1e-3,1273.0,313390313.390313,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,UTS,EXP,strain rate 1e-3,1373.0,249287749.287749,None,Pa,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile ductility,EXP,strain rate 1e-3,298.0,13.9885496183,None,%,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 1150*C for 60min forming fine grain (FG) structure,tensile ductility,EXP,strain rate 1e-3,298.0,13.5687022901,None,%,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 1300*C for 30min forming coarse grain (CG) structure,tensile ductility,EXP,strain rate 1e-3,298.0,15.7061068702,None,%,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile ductility,EXP,strain rate 1e-3,1073.0,9.2366412214,None,%,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile ductility,EXP,strain rate 1e-3,1173.0,10.7251908397,None,%,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,minimum tensile ductility,EXP,strain rate 1e-3,1273.0,20.0,None,%,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile ductility,EXP,strain rate 1e-3,1373.0,9.1603053435,None,%,F6a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM,None,hardness,EXP,None,298.0,2932293000.0,None,Pa,S7a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR,cold rolled with 90% reduction ,hardness,EXP,None,298.0,3461871000.0,None,Pa,S7a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile yield stress,EXP,strain rate 1e-3,77.0,1407000000.0,None,Pa,S11a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,UTS,EXP,strain rate 1e-3,77.0,1493000000.0,None,Pa,S11a,10.1016/j.actamat.2022.118602
NTTHZ,Hf15 Nb40 Ta25 Ti15 Zr5,BCC,AAM+CR+A,cold rolled with 90% reduction and annealed at 900*C for 60min forming heterogeneous lamella (HL) structure,tensile ductility,EXP,strain rate 1e-3,77.0,12.4,None,%,S11a,10.1016/j.actamat.2022.118602
None,CrCuFeMnNi,FCC+FCC+BCC,VAM,None,hardness,EXP,None,298.0,2716539000.0,166719000.0,Pa,T1,10.3166/acsm.31.685-698
None,Al0.3CrCuFeMnNi ,FCC+FCC+BCC,VAM,None,hardness,EXP,None,298.0,3206889000.0,39228000.0,Pa,T1,10.3166/acsm.31.685-698
None,Al0.5CrCuFeMnNi ,FCC+BCC+BCC,VAM,None,hardness,EXP,None,298.0,3824730000.0,176526000.0,Pa,T1,10.3166/acsm.31.685-698
None,Al0.8CrCuFeMnNi ,FCC+BCC+BCC,VAM,None,hardness,EXP,None,298.0,4275852000.0,166719000.0,Pa,T1,10.3166/acsm.31.685-698
None,AlCrCuFeMnNi ,BCC+BCC,VAM,None,hardness,EXP,None,298.0,4854465000.0,58842000.0,Pa,T1,10.3166/acsm.31.685-698
None,CoCrCuFeNi,FCC,VAM,None,hardness,EXP,None,298.0,1304331000.0,196140000.0,Pa,T1,10.3166/acsm.31.685-698
None,Al0.3CoCrCuFeNi,FCC,VAM,None,hardness,EXP,None,298.0,1765260000.0,196140000.0,Pa,T1,10.3166/acsm.31.685-698
None,Al0.5CoCrCuFeNi,FCC,VAM,None,hardness,EXP,None,298.0,2039856000.0,196140000.0,Pa,T1,10.3166/acsm.31.685-698
None,Al0.8CoCrCuFeNi,FCC+BCC,VAM,None,hardness,EXP,None,298.0,2657697000.0,196140000.0,Pa,T1,10.3166/acsm.31.685-698
None,AlCoCrCuFeNi,FCC+BCC,VAM,None,hardness,EXP,None,298.0,3981642000.0,196140000.0,Pa,T1,10.3166/acsm.31.685-698
None,AlCrCuFeMnNi ,BCC+BCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,5850195145.631065,68009708.73785962,Pa,F6,10.3166/acsm.31.685-698
None,Al0.8CrCuFeMnNi ,FCC+BCC+BCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,5115690291.262135,40805825.24271644,Pa,F6,10.3166/acsm.31.685-698
None,Al0.5CrCuFeMnNi ,FCC+BCC+BCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,4129549514.5631003,74810679.61165015,Pa,F6,10.3166/acsm.31.685-698
None,Al0.3CrCuFeMnNi ,FCC+FCC+BCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,3891515533.980578,68009708.7378691,Pa,F6,10.3166/acsm.31.685-698
None,CrCuFeMnNi,FCC+FCC+BCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,2864568932.038828,136019417.47572815,Pa,F6,10.3166/acsm.31.685-698
None,Al0.5CoCrCuFeNi,FCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,2374899029.1262107,81611650.48543121,Pa,F6,10.3166/acsm.31.685-698
None,CoCrCuFeNi,FCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,1409161165.0485384,13601941.747571869,Pa,F6,10.3166/acsm.31.685-698
None,Al0.8CrCu1.5FeMnNi,FCC+BCC,VAM,None,hardness,EXP,None,298.0,3854151000.0,78456000.0,Pa,T5,10.3166/acsm.31.685-698
None,Al0.8CrCuFe1.5MnNi,FCC+BCC+BCC,VAM,None,hardness,EXP,None,298.0,4530834000.0,98070000.0,Pa,T5,10.3166/acsm.31.685-698
None,Al0.8CrCuFeMn1.5Ni,BCC+BCC,VAM,None,hardness,EXP,None,298.0,4324887000.0,9807000.0,Pa,T5,10.3166/acsm.31.685-698
None,Al0.8CrCu1.5FeMnNi,FCC+BCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,3943935775.862068,76088793.10344607,Pa,F8,10.3166/acsm.31.685-698
None,Al0.8CrCuFe1.5MnNi,FCC+BCC+BCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,5300852586.206893,54953017.24137843,Pa,F8,10.3166/acsm.31.685-698
None,Al0.8CrCuFeMn1.5Ni,BCC+BCC,VAM+AT,aged at 1073K for 50h,hardness,EXP,None,298.0,4865455603.448272,88770258.62068921,Pa,F8,10.3166/acsm.31.685-698
None,AlCrFeNiTi,BCC+BCC,AAM,None,hardness,EXP,None,298.0,4257718301.8867884,130451603.77358647,Pa,F8,10.1016/j.intermet.2021.107397
None,AlCrFeNiTiCu0.5,FCC+BCC+BCC,AAM,None,hardness,EXP,None,298.0,3755340849.0565963,105471509.43396145,Pa,F8,10.1016/j.intermet.2021.107397
None,AlCrFeNiTiCu1,FCC+BCC+BCC,AAM,None,hardness,EXP,None,298.0,3469457547.169808,113798207.54717295,Pa,F8,10.1016/j.intermet.2021.107397
None,AlCrFeNiTiCu1.5,FCC+BCC+BCC,AAM,None,hardness,EXP,None,298.0,3069776037.7358465,86042547.16980723,Pa,F8,10.1016/j.intermet.2021.107397
None,AlCrFeNiTiCu2,FCC+BCC+BCC,AAM,None,hardness,EXP,None,298.0,2747810377.3584905,108247075.4716921,Pa,F8,10.1016/j.intermet.2021.107397
None,AlCoCrFeNi,BCC,AAM,None,None,None,None,None,None,None,None,None,10.1016/j.intermet.2016.12.015
None,AlCoCrCu0.5FeNi,BCC,AAM,None,None,None,None,None,None,None,None,None,10.1016/j.intermet.2016.12.015
None,AlCoCrCuFeNi,BCC+FCC,AAM,None,None,None,None,None,None,None,None,None,10.1016/j.intermet.2016.12.015
None,Al0.25CoCrFeNiCu,FCC,IM,metal granules and powders by molten in alumina crucibles with graphite lids in induction furnace in a reducing atmosphere at up to 1873K,None,None,None,None,None,None,None,None,10.1134/S1029959921060035
None,Al0.5CoCrFeNi1.6Ti0.7,FCC+BCC,IM,metal granules and powders by molten in alumina crucibles with graphite lids in induction furnace in a reducing atmosphere at up to 1873K,None,None,None,None,None,None,None,None,10.1134/S1029959921060035
None,Al0.25CoCrFeNiV,FCC+BCC,IM,BCC is mostly V; metal granules and powders by molten in alumina crucibles with graphite lids in induction furnace in a reducing atmosphere at up to 1873K,None,None,None,None,None,None,None,None,10.1134/S1029959921060035
